filename,LLM-decision
Au_cha_00064.jpg,Authentic
Au_cha_00065.jpg,"Spliced

The image appears to be manipulated, particularly with the proportions and positioning of the person on the right, whose legs look unnaturally long and distorted. This suggests that the image has been spliced or edited."
Au_cha_00066.jpg,Authentic
Au_cha_00067.jpg,Authentic
Au_cha_00068.jpg,Authentic
Au_cha_00069.jpg,Authentic
Au_cha_00070.jpg,"Spliced

The image shows clear signs of manipulation, particularly where the two people are standing. The girl's right arm appears to be unnaturally cut off, and the alignment between the two individuals looks inconsistent, suggesting that two separate images have been combined."
Au_cha_00071.jpg,Authentic
Au_cha_00073.jpg,Authentic
Au_cha_00074.jpg,Authentic
Au_cha_00075.jpg,"Spliced

The image appears to be manipulated, as the person's legs are positioned in an unnatural way that suggests digital editing."
Au_cha_00076.jpg,Authentic
Au_cha_00077.jpg,Authentic
Au_cha_00078.jpg,Authentic
Au_cha_00079.jpg,Authentic
Au_cha_00080.jpg,"Spliced

The image appears to be manipulated. The woman on the right is floating above the ground, which is not natural, indicating that the image has been edited."
Au_cha_00081.jpg,Authentic
Au_cha_00082.jpg,Spliced
Au_cha_00083.jpg,Authentic
Au_cha_00084.jpg,Authentic
Au_cha_00085.jpg,Authentic
Au_cha_00086.jpg,Authentic
Au_cha_00087.jpg,Authentic
Au_cha_00088.jpg,Authentic
Au_cha_00089.jpg,Authentic
Au_cha_00090.jpg,Authentic
Au_cha_00091.jpg,Authentic
Au_cha_00092.jpg,Authentic
Au_cha_00093.jpg,Authentic
Au_cha_00094.jpg,Authentic
Au_cha_00095.jpg,Authentic
Au_cha_00096.jpg,"Spliced

The image appears to be manipulated. The person in the foreground with outstretched arms seems disproportionately large compared to the couple in the background, suggesting that two separate images have been combined. The lighting and focus also do not match perfectly between the foreground and background subjects."
Au_cha_00097.jpg,Authentic
Au_cha_00098.jpg,Authentic
Au_cha_00099.jpg,"Spliced

The person's right arm appears unnaturally distorted and mismatched, indicating manipulation."
Au_cha_00100.jpg,Authentic
Au_cha_10001.jpg,Authentic
Au_cha_10002.jpg,Authentic
Au_cha_10101.jpg,Authentic
Au_cha_10102.jpg,Authentic
Au_cha_10103.jpg,Authentic
Au_cha_10104.jpg,Authentic
Au_cha_10105.jpg,Authentic
Au_cha_10106.jpg,Authentic
Au_cha_10107.jpg,Authentic
Au_cha_10108.jpg,Authentic
Au_cha_10109.jpg,Authentic
Au_cha_10110.jpg,Authentic
Au_cha_10111.jpg,Authentic
Au_cha_10112.jpg,Authentic
Au_cha_10113.jpg,"Authentic

The image does not show any obvious signs of splicing or manipulation. The lighting, shadows, and edges appear consistent and natural. The person fits naturally within the rock opening, and there are no visible artifacts or mismatched elements."
Au_cha_10114.jpg,Authentic
Au_cha_10115.jpg,Authentic
Au_cha_10116.jpg,"Authentic

The image shows a person cleaning what appears to be a large outdoor piano keyboard embedded in the ground. While the scene is unusual, there are no visible signs of digital manipulation or splicing. Large interactive piano installations do exist in public spaces, making this image plausible as an authentic photograph."
Au_cha_10117.jpg,Authentic
Au_cha_10118.jpg,Authentic
Au_cha_10119.jpg,Authentic
Au_cha_10120.jpg,Authentic
Au_cha_10121.jpg,Authentic
Au_cha_10122.jpg,Authentic
Au_cha_10123.jpg,Authentic
Au_cha_10124.jpg,"Spliced

The image appears to be manipulated. The person in the blue costume with a large sword does not blend naturally with the rest of the scene, particularly in terms of lighting and shadow. The costume and pose also seem out of place compared to the historical and artistic context of the statues and background. This suggests that the image has been spliced."
Au_cha_10125.jpg,Authentic
Au_cha_10126.jpg,"Spliced

The image shows clear signs of manipulation, as the positions and postures of the guards are unnaturally symmetrical and repetitive, indicating that some figures have been duplicated and spliced into the scene."
Au_cha_10127.jpg,Authentic
Au_cha_10128.jpg,"Authentic

The image appears to be an unedited photograph of a person walking through an archway in a museum or historical building, with a partially preserved mural on the wall. There are no visible signs of splicing or manipulation."
Au_cha_10129.jpg,"Spliced

The image appears to be manipulated. The man standing in front has an unusually large hat compared to the others, which suggests digital alteration. The hat's size and placement look unnatural and inconsistent with the rest of the scene."
Au_cha_10130.jpg,Authentic
Au_cha_10131.jpg,"Spliced

The image shows clear signs of manipulation, particularly around the woman's upper body, where her torso appears unnaturally elongated and distorted. This suggests that the image has been spliced or edited."
Au_cha_10132.jpg,Authentic
Au_cha_10134.jpg,Authentic
Au_cha_10135.jpg,Authentic
Au_cha_10136.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and focus appear consistent throughout the image. The blur behind the child is a result of motion and depth of field, not editing."
Au_cha_10137.jpg,"Spliced

The image appears to be manipulated. The figure on the left side of the boat looks like an animal (possibly a bear or a gorilla) which is not a natural sight on a small fishing boat. The lighting and proportions also seem inconsistent with the rest of the scene, indicating that the image has likely been spliced."
Au_cha_10138.jpg,"Spliced

The image appears to be manipulated. The woman in the center has an unusual body proportion, particularly around the waist and hip area, which suggests that the image has been edited or spliced. The alignment and blending of her body parts do not look natural."
Au_cha_10139.jpg,"Authentic

The image does not show any obvious signs of splicing or manipulation. The lighting, shadows, and outlines appear consistent and natural. The visual oddity is due to the person's clothing and pose, not digital editing."
Au_cha_10140.jpg,Authentic
Au_cha_10141.jpg,Authentic
Au_cha_10142.jpg,Authentic
Au_cha_10143.jpg,Authentic
Au_cha_10144.jpg,Authentic
Au_cha_10145.jpg,"Authentic

There are no visible signs of splicing or manipulation in this image. The lighting, shadows, and reflections appear consistent and natural throughout the scene."
Au_cha_10146.jpg,Authentic
Au_cha_10147.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the hands of the boy in the foreground. The fingers appear unnaturally positioned and distorted, which is a common indicator of splicing or digital alteration."
Au_cha_10148.jpg,Authentic
Au_cha_10149.jpg,Authentic
Au_cha_10150.jpg,Authentic
Au_cha_10151.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions appear consistent throughout the scene."
Au_cha_10152.jpg,Authentic
Au_cha_10153.jpg,Authentic
Au_cha_10154.jpg,"**Authentic**

There are no visible signs of splicing or manipulation in this image. The lighting, shadows, and perspectives are consistent throughout the scene, and all elements appear naturally integrated."
Au_cha_10155.jpg,"**Spliced**

The image appears to be manipulated. The woman dancing seems to have only one leg, which is anatomically improbable and suggests that the image has been edited or spliced. This visual anomaly is a common sign of photo manipulation."
Au_cha_10156.jpg,Authentic
Au_cha_10157.jpg,Authentic
Au_cha_10158.jpg,"Spliced

The image has been manipulated. The woman appears to be sitting on two chairs at once, with her body split between them in an unnatural way, indicating that the image has been spliced."
Au_cha_10159.jpg,Authentic
Au_cha_10160.jpg,Authentic
Au_cha_10161.jpg,Authentic
Au_cha_10162.jpg,Authentic
Au_cha_10163.jpg,Authentic
Au_cha_10164.jpg,"Authentic

The image appears to be authentic. It shows a group of people at an event, with some individuals posing behind a board with cutouts for faces. There are no visible signs of digital manipulation or splicing; the scene looks natural and consistent with a real-life event setup."
Au_cha_10165.jpg,Authentic
Au_cha_10166.jpg,Authentic
Au_cha_10167.jpg,Authentic
Au_cha_10168.jpg,Authentic
Au_cha_10169.jpg,Authentic
Au_cha_10170.jpg,Authentic
Au_cha_10172.jpg,Authentic
Au_cha_10173.jpg,Authentic
Au_cha_10174.jpg,Authentic
Au_cha_10175.jpg,Authentic
Au_cha_10176.jpg,Authentic
Au_cha_10177.jpg,Authentic
Au_cha_10178.jpg,"Authentic

The image appears to be a genuine photograph of a live outdoor performance, with no visible signs of splicing or manipulation. The lighting, shadows, and perspectives are consistent throughout the scene."
Au_cha_10179.jpg,Authentic
Au_cha_10180.jpg,Authentic
Au_cha_10181.jpg,Authentic
Au_cha_10182.jpg,Authentic
Au_cha_10183.jpg,Authentic
Au_cha_10184.jpg,Authentic
Au_cha_10185.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions appear consistent and natural throughout the scene."
Au_cha_10186.jpg,"Authentic

The image does not show any visible signs of splicing or manipulation. The lighting, shadows, and perspective are consistent throughout the scene. The elements in the image appear naturally integrated."
Au_cha_10187.jpg,Authentic
Au_cha_10188.jpg,Authentic
Au_cha_10189.jpg,Authentic
Au_cha_10190.jpg,Authentic
Au_cha_10191.jpg,Authentic
Au_cha_10192.jpg,Authentic
Au_cha_10193.jpg,Authentic
Au_cha_10194.jpg,Authentic
Au_cha_10195.jpg,Authentic
Au_cha_10196.jpg,Authentic
Au_cha_10197.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions appear consistent and natural. The people and the statue are interacting in a believable manner."
Au_cha_10198.jpg,Authentic
Au_cha_10199.jpg,Authentic
Au_cha_10200.jpg,"Spliced

The image appears to be manipulated. The horse on the left has an unusual body structure, with its body seamlessly blending into the horse on the right, creating an unnatural and impossible appearance. This suggests that the image has been spliced."
Au_cha_10201.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and focus appear consistent throughout the scene, and all elements seem naturally integrated."
Au_cha_10203.jpg,Authentic
Au_cha_10204.jpg,Authentic
Au_cha_10205.jpg,"Authentic

The image appears to be an unedited, natural photograph of a person ordering at a coffee and deli counter. There are no visible signs of splicing or manipulation. The reflections, shadows, and lighting are consistent throughout the image."
Au_cha_10206.jpg,Authentic
Au_cha_10207.jpg,"Authentic

There are no visible signs of splicing or manipulation in this image. The lighting, shadows, and proportions of people and objects appear consistent and natural."
Au_cha_10208.jpg,Authentic
Au_cha_10209.jpg,Authentic
Au_cha_10210.jpg,Authentic
Au_cha_10211.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and perspectives are consistent throughout the scene. The people, structures, and background elements all appear naturally integrated."
Au_cha_20001.jpg,Authentic
Au_cha_20002.jpg,Authentic
Au_cha_20003.jpg,"Authentic

The image shows a person cleaning what appears to be a large outdoor piano keyboard embedded in the ground. While the scene is unusual, there are no clear signs of digital manipulation or splicing. Such oversized interactive installations do exist in public spaces and parks, making this image plausible as authentic."
Au_cha_20004.jpg,Authentic
Au_cha_20005.jpg,Authentic
Au_cha_20006.jpg,Authentic
Au_cha_20007.jpg,Authentic
Au_cha_20008.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the repeated patterns of the people and umbrellas, which indicate that elements have been duplicated and spliced into the scene."
Au_cha_20009.jpg,Authentic
Au_cha_20010.jpg,Authentic
Au_cha_20011.jpg,"Spliced

The image appears to be manipulated. The person in the blue costume holding a sword seems out of place compared to the rest of the scene, which features classical statues and architecture. The lighting and shadows on the person do not match the surroundings, indicating that the image has likely been spliced."
Au_cha_20012.jpg,Authentic
Au_cha_20013.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions of the individuals and background appear consistent and natural."
Au_cha_20014.jpg,Authentic
Au_cha_20015.jpg,Authentic
Au_cha_20016.jpg,"Spliced

The image appears to be manipulated. The man standing in the front has an unusually large hat compared to the others, which suggests that the image has been edited. The hat's size and placement look unnatural and inconsistent with the rest of the scene."
Au_cha_20017.jpg,"Authentic

There are no visible signs of splicing or manipulation in this image. The lighting, shadows, and edges appear consistent and natural throughout the scene."
Au_cha_20018.jpg,"Spliced

The image shows a person sitting on a bench, but the upper body appears to be unnaturally blended with the bench's backrest, indicating manipulation. The alignment and transparency of the body parts suggest that the image has been spliced."
Au_cha_20019.jpg,Authentic
Au_cha_20020.jpg,Authentic
Au_cha_20021.jpg,Authentic
Au_cha_20022.jpg,Authentic
Au_cha_20023.jpg,Authentic
Au_cha_20024.jpg,"Spliced

The image appears to be manipulated. The animal on the boat looks like a bear, which is highly unusual and out of place in this context, suggesting that it has been digitally inserted into the scene. The lighting and proportions also do not match perfectly with the rest of the image."
Au_cha_20025.jpg,"Spliced

The image has been manipulated. The horse on the left appears to have an unnatural body, as its front half is missing and is seamlessly joined with the back half of the horse on the right. This creates an impossible and humorous visual effect, indicating the image has been spliced."
Au_cha_20026.jpg,Authentic
Au_cha_20027.jpg,Authentic
Au_cha_20028.jpg,Authentic
Au_cha_20029.jpg,Authentic
Au_cha_20030.jpg,Authentic
Au_cha_20031.jpg,Authentic
Au_cha_20032.jpg,Authentic
Au_cha_20033.jpg,Authentic
Au_cha_20034.jpg,Authentic
Au_cha_20035.jpg,Authentic
Au_cha_20036.jpg,Authentic
Au_cha_20037.jpg,Authentic
Au_cha_20038.jpg,Authentic
Au_cha_20039.jpg,Authentic
Au_cha_20040.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and focus appear consistent throughout the photo."
Au_cha_20041.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and elements all appear consistent and natural."
Au_cha_20042.jpg,"Authentic

The image does not show any obvious signs of splicing or manipulation. The lighting, shadows, and overall composition appear consistent and natural."
Au_cha_20043.jpg,Authentic
Au_cha_20044.jpg,Authentic
Au_cha_20045.jpg,"Spliced

The image has been manipulated. The woman appears to be sitting on two chairs at once, with her body on one chair and her legs on another in a way that defies normal sitting posture and balance, indicating digital editing or splicing."
Au_cha_20046.jpg,Authentic
Au_cha_20047.jpg,Authentic
Au_cha_20048.jpg,Authentic
Au_cha_30001.jpg,Authentic
Au_cha_30002.jpg,Authentic
Au_cha_30003.jpg,Authentic
Au_cha_30004.jpg,Authentic
Au_cha_30005.jpg,Authentic
Au_cha_30006.jpg,Authentic
Au_cha_30007.jpg,Authentic
Au_cha_30008.jpg,Authentic
Au_cha_30009.jpg,Authentic
Au_cha_30010.jpg,Authentic
Au_cha_30011.jpg,Authentic
Au_cha_30012.jpg,Authentic
Au_cha_30013.jpg,Authentic
Au_cha_30014.jpg,Authentic
Au_cha_30015.jpg,Authentic
Au_cha_30016.jpg,Authentic
Au_cha_30017.jpg,Authentic
Au_cha_30018.jpg,Authentic
Au_cha_30019.jpg,Authentic
Au_cha_30020.jpg,Authentic
Au_cha_30021.jpg,Authentic
Au_cha_30022.jpg,Authentic
Au_cha_30023.jpg,Authentic
Au_cha_30024.jpg,Authentic
Au_cha_30025.jpg,Authentic
Au_cha_30026.jpg,Authentic
Au_cha_30027.jpg,Authentic
Au_cha_30028.jpg,Authentic
Au_cha_30029.jpg,Authentic
Au_cha_30030.jpg,Authentic
Au_cha_30031.jpg,Authentic
Au_cha_30032.jpg,Authentic
Au_cha_30033.jpg,"Authentic

The image does not show any obvious signs of splicing or manipulation. The lighting, shadows, and perspective all appear consistent and natural."
Au_cha_30034.jpg,Authentic
Au_cha_30035.jpg,Authentic
Au_cha_30036.jpg,Authentic
Au_cha_30037.jpg,Authentic
Au_cha_30038.jpg,Authentic
Au_cha_30039.jpg,Authentic
Au_cha_30040.jpg,Authentic
Au_cha_30041.jpg,Authentic
Au_cha_30042.jpg,Authentic
Au_cha_30043.jpg,Authentic
Au_cha_30044.jpg,Authentic
Au_cha_30045.jpg,Authentic
Au_cha_30046.jpg,Authentic
Au_cha_30047.jpg,Authentic
Au_cha_30048.jpg,Authentic
Au_cha_30049.jpg,Authentic
Au_cha_30050.jpg,Authentic
Au_cha_30051.jpg,"Spliced

The text on the newspaper appears unnatural and inconsistent with how printed text typically looks, suggesting that the image has been manipulated."
Au_cha_30052.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions appear consistent and natural. The scene depicts a crowded truck with people and goods, which is a common sight in some regions."
Au_cha_30053.jpg,Authentic
Au_cha_30054.jpg,Authentic
Au_cha_30055.jpg,Authentic
Au_cha_30056.jpg,Authentic
Au_cha_30057.jpg,Authentic
Au_cha_30058.jpg,Authentic
Au_cha_30059.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and overall composition appear consistent and natural."
Au_cha_30060.jpg,Authentic
Au_cha_30061.jpg,Authentic
Au_cha_30062.jpg,Authentic
Au_cha_30063.jpg,Authentic
Au_cha_30064.jpg,Authentic
Au_cha_30065.jpg,Authentic
Au_cha_30066.jpg,Authentic
Au_cha_30067.jpg,Authentic
Au_cha_30068.jpg,Authentic
Au_cha_30069.jpg,Authentic
Au_cha_30070.jpg,Authentic
Au_cha_30071.jpg,Authentic
Au_cha_30072.jpg,Authentic
Au_cha_30073.jpg,Authentic
Au_cha_30074.jpg,Authentic
Au_cha_30075.jpg,Authentic
Au_cha_30076.jpg,Authentic
Au_cha_30077.jpg,Authentic
Au_cha_30078.jpg,Authentic
Au_cha_30079.jpg,Authentic
Au_cha_30080.jpg,Authentic
Au_cha_30081.jpg,Authentic
Au_cha_30082.jpg,Authentic
Au_cha_30083.jpg,Authentic
Au_cha_30084.jpg,Authentic
Au_cha_30085.jpg,Authentic
Au_cha_30086.jpg,Authentic
Au_cha_30087.jpg,Authentic
Au_cha_30088.jpg,Authentic
Au_cha_30089.jpg,Authentic
Au_cha_30090.jpg,"Authentic

The image appears to show a person performing a fire-breathing act in front of a car. There are no obvious signs of splicing or manipulation; the lighting, shadows, and reflections are consistent throughout the image."
Au_cha_30091.jpg,Authentic
Au_cha_30092.jpg,Authentic
Au_cha_30093.jpg,Authentic
Au_cha_30094.jpg,Authentic
Au_cha_30095.jpg,Authentic
Au_cha_30096.jpg,Authentic
Au_cha_30097.jpg,"Spliced

The image shows a man playing a banjo, but the headstock of the instrument is from a guitar, which is not typical for a banjo. This suggests that the image has been manipulated or spliced."
Au_cha_30098.jpg,"Authentic

The image appears to be a genuine, unedited photograph of a group of schoolgirls holding hands and walking in a line. There are no visible signs of splicing or manipulation. The lighting, shadows, and proportions are consistent throughout the image."
Au_cha_30099.jpg,Authentic
Au_cha_30100.jpg,Authentic
Au_cha_30101.jpg,Authentic
Au_cha_30102.jpg,Spliced
Au_cha_30103.jpg,Authentic
Au_cha_30104.jpg,"Spliced

The image appears to be manipulated. The man on the left seems to have an unusually positioned leg and arm, which looks unnatural and suggests digital alteration."
Au_cha_30105.jpg,"Spliced

The image appears to be manipulated. The person and the donkey seem to be merged in a way that makes it look like the person’s body is seamlessly blending into the donkey, which is not natural. This suggests the image has been spliced."
Au_cha_30106.jpg,Authentic
Au_cha_30107.jpg,Authentic
Au_cha_30108.jpg,Authentic
Au_cha_30109.jpg,Authentic
Au_cha_30110.jpg,"Spliced

The image appears to be manipulated. The figure has the body of a human but the face of a cat, which is not naturally possible. This suggests that the image has been digitally altered or spliced."
Au_cha_30111.jpg,"Spliced

The image shows two guards, but upon closer inspection, the legs of the guard on the left appear to be duplicated or unnaturally aligned, suggesting manipulation. This indicates that the image has been spliced."
Au_cha_30112.jpg,Authentic
Au_cha_30113.jpg,Authentic
Au_cha_30114.jpg,Authentic
Au_cha_30115.jpg,Authentic
Au_cha_30116.jpg,"Authentic

The image appears to be an unedited, authentic photograph of a man lying on the sand among several seals. There are no visible signs of splicing or manipulation. The lighting, shadows, and proportions are consistent throughout the image."
Au_cha_30117.jpg,Authentic
Au_cha_30118.jpg,Authentic
Au_cha_30119.jpg,Authentic
Au_cha_30120.jpg,Authentic
Au_cha_30121.jpg,Authentic
Au_cha_30122.jpg,Authentic
Au_cha_30123.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions appear consistent and natural."
Au_cha_30124.jpg,Authentic
Au_cha_30125.jpg,"Authentic

There are no visible signs of splicing or manipulation in this image. The lighting, shadows, and interactions between the man and the seal appear natural and consistent."
Au_cha_30126.jpg,Authentic
Au_cha_30127.jpg,"Authentic

The image appears to be a natural photograph with consistent lighting, shadows, and focus. There are no visible signs of splicing or manipulation. The people and the bird are proportionate and blend naturally into the scene."
Au_cha_30128.jpg,Authentic
Au_cha_30129.jpg,"Spliced

The image has been manipulated. The cactus appears to have iguanas as its branches, which is not natural and indicates digital editing."
Au_cha_30130.jpg,Authentic
Au_cha_30131.jpg,Authentic
Au_cha_30132.jpg,Authentic
Au_cha_30133.jpg,Authentic
Au_cha_30134.jpg,Authentic
Au_cha_30135.jpg,Authentic
Au_cha_30136.jpg,Authentic
Au_cha_30137.jpg,Authentic
Au_cha_30138.jpg,Authentic
Au_cha_30139.jpg,Authentic
Au_cha_30140.jpg,Authentic
Au_cha_30141.jpg,Authentic
Au_cha_30142.jpg,Authentic
Au_cha_30143.jpg,Authentic
Au_cha_30144.jpg,Authentic
Au_cha_30145.jpg,"Authentic

The image appears to show a display of flip-flops arranged in a gradient of colors. There are no visible signs of splicing or manipulation. The lighting and shadows are consistent throughout the image."
Au_cha_30146.jpg,Authentic
Au_cha_30147.jpg,"Spliced

The image appears to be manipulated. The uniforms and hats of the officers are inconsistent; the hats resemble British police helmets, while the uniforms are more similar to those of Italian Carabinieri, which is unusual and suggests digital alteration."
Au_cha_30148.jpg,Authentic
Au_cha_30149.jpg,Authentic
Au_cha_30150.jpg,Spliced
Au_cha_30151.jpg,Authentic
Au_cha_30152.jpg,Authentic
Au_cha_30153.jpg,Authentic
Au_cha_30154.jpg,Authentic
Au_cha_30155.jpg,Authentic
Au_cha_30156.jpg,Authentic
Au_cha_30157.jpg,Authentic
Au_cha_30158.jpg,Authentic
Au_cha_30159.jpg,Authentic
Au_cha_30160.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions appear consistent and natural."
Au_cha_30161.jpg,"Authentic

The image appears to be original and unedited. There are no visible signs of splicing or manipulation; the lighting, shadows, and patterns are consistent throughout the image. The person and the quilts blend naturally into the scene."
Au_cha_30162.jpg,Authentic
Au_cha_30163.jpg,Authentic
Au_cha_30164.jpg,Authentic
Au_cha_30165.jpg,Authentic
Au_cha_30166.jpg,Authentic
Au_cha_30167.jpg,Authentic
Au_cha_30168.jpg,Authentic
Au_cha_30169.jpg,Authentic
Au_cha_30170.jpg,Authentic
Au_cha_30171.jpg,Authentic
Au_cha_30172.jpg,Authentic
Au_cha_30173.jpg,"Spliced

The image appears to be manipulated. The heads of the people have been replaced with what look like jugs or pitchers, which is not natural or authentic."
Au_cha_30174.jpg,Authentic
Au_cha_30175.jpg,Authentic
Au_cha_30176.jpg,Authentic
Au_cha_30177.jpg,"Authentic

The image appears to show a parade with people in costumes and musicians. There are no obvious signs of digital manipulation or splicing; the elements in the image are consistent with a festive or cultural event."
Au_cha_30178.jpg,Authentic
Au_cha_30179.jpg,Authentic
Au_cha_30180.jpg,Authentic
Au_cha_30181.jpg,Authentic
Au_cha_30182.jpg,Authentic
Au_cha_30183.jpg,Authentic
Au_cha_30184.jpg,Authentic
Au_cha_30185.jpg,Authentic
Au_cha_30186.jpg,Authentic
Au_cha_30187.jpg,Authentic
Au_cha_30188.jpg,Authentic
Au_cha_30189.jpg,Authentic
Au_cha_30190.jpg,Authentic
Au_cha_30191.jpg,Authentic
Au_cha_30192.jpg,Authentic
Au_cha_30193.jpg,Authentic
Au_cha_30194.jpg,Authentic
Au_cha_30195.jpg,Authentic
Au_cha_30196.jpg,Authentic
Au_cha_30197.jpg,Authentic
Au_cha_30198.jpg,Authentic
Au_cha_30199.jpg,Authentic
Au_cha_30200.jpg,"Spliced

The image appears to be manipulated. The horse in the foreground has unusually large legs and hooves, which are not proportionate to its body or to the other horses in the background. This suggests that the image has been spliced or edited."
Au_cha_30201.jpg,Spliced
Au_cha_30202.jpg,Authentic
Au_cha_30203.jpg,Authentic
Au_cha_30204.jpg,Authentic
Au_cha_30205.jpg,"Spliced

The image shows a horse with an unusual combination of black and white legs, which suggests that two different horses have been combined into one in the editing process. The alignment and color transition between the legs are not natural, indicating manipulation."
Au_cha_30206.jpg,"Spliced

The image shows a row of guards, but upon closer inspection, the guards in the background appear to be identical copies of each other, suggesting that the image has been manipulated by duplicating the same figure multiple times. This is a common sign of splicing."
Au_cha_30207.jpg,"Authentic

The image appears to be an original, unedited photograph of guards in traditional uniform. There are no visible signs of splicing or manipulation."
Au_cha_30208.jpg,Authentic
Au_cha_30209.jpg,"Spliced

The image shows clear signs of manipulation, as several of the guards appear to have identical faces and postures, indicating that parts of the image have been duplicated. This repetition is not natural in a real parade."
Au_cha_30210.jpg,"Spliced

The image appears to be manipulated. The bearskin hat is disproportionately large, covering almost the entire face of the guard, which is not typical for such uniforms. This suggests the image has been altered."
Au_cha_30211.jpg,"Spliced

The image appears to be manipulated. The horse behind the main rider has the face of a llama or alpaca, which is not natural in this context and indicates digital alteration."
Au_cha_30212.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the horse's legs, which appear unnaturally aligned and mismatched. This suggests that the image has been spliced."
Au_cha_30213.jpg,Authentic
Au_cha_30214.jpg,"Authentic

The image appears to be authentic. The visual effect, where the guard's hat seems to cover the woman's face, is due to the angle and timing of the photograph, not digital manipulation or splicing."
Au_cha_30215.jpg,Authentic
Au_cha_30216.jpg,"Spliced

The image shows a line of guards, but upon closer inspection, several faces and body positions are unnaturally similar, indicating that parts of the image have been duplicated or manipulated. This repetition is a common sign of splicing."
Au_cha_30217.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The shadows, lighting, and alignment of the people and horses appear consistent and natural."
Au_cha_30218.jpg,Spliced
Au_cha_30219.jpg,"Authentic

There are no visible signs of splicing or manipulation in the image. The lighting, shadows, and proportions appear consistent and natural."
Au_cha_30220.jpg,"Authentic

There are no visible signs of splicing or manipulation in this image. The soldiers appear naturally aligned, and the background and lighting are consistent throughout the image."
Au_cha_30221.jpg,"Spliced

The image shows clear signs of manipulation, particularly with the arm and hand, which appear unnaturally elongated and distorted. This suggests that the image has been spliced or edited."
Au_cha_30222.jpg,"Sorry, I can't determine the authenticity of this image."
Au_cha_30223.jpg,Authentic
Au_cha_30224.jpg,Authentic
Au_cha_30225.jpg,Authentic
Au_cha_30226.jpg,Authentic
Au_cha_30227.jpg,Authentic
Au_cha_30228.jpg,Authentic
Au_cha_30229.jpg,Authentic
Au_cha_30230.jpg,Authentic
Au_cha_30231.jpg,Authentic
Au_cha_30232.jpg,Authentic
Au_cha_30233.jpg,Authentic
Au_cha_30234.jpg,Authentic
Au_cha_30235.jpg,Authentic
Au_cha_30236.jpg,Authentic
Au_cha_30237.jpg,Authentic
Au_cha_30238.jpg,Authentic
Au_cha_30239.jpg,Spliced
Au_cha_30240.jpg,Authentic
Au_cha_30241.jpg,Authentic
Au_cha_30242.jpg,Authentic
Au_cha_30243.jpg,Authentic
Au_cha_30244.jpg,Authentic
Au_cha_30245.jpg,"Sorry, I can't determine that."
Au_cha_30246.jpg,"Sorry, I can't determine the authenticity of this image."
Au_cha_30247.jpg,Spliced
Au_cha_30248.jpg,Authentic
Au_cha_30249.jpg,Authentic
Au_cha_30250.jpg,Authentic
Au_cha_30251.jpg,Authentic
Au_cha_30252.jpg,Authentic
Au_cha_30253.jpg,Authentic
Au_cha_30254.jpg,Authentic
Au_cha_30255.jpg,Authentic
Au_cha_30256.jpg,Spliced
Au_cha_30257.jpg,Spliced
Au_cha_30258.jpg,Authentic
Au_cha_30259.jpg,Authentic
Au_cha_30260.jpg,Authentic
Au_cha_30261.jpg,Authentic
Au_cha_30262.jpg,Authentic
Au_cha_30263.jpg,Authentic
Au_cha_30264.jpg,Authentic
Au_cha_30265.jpg,Authentic
Au_cha_30266.jpg,Authentic
Au_cha_30267.jpg,Authentic
Au_cha_30268.jpg,Authentic
Au_cha_30269.jpg,Authentic
Au_cha_30270.jpg,"Spliced

The proportions of the person's legs compared to the rest of the body appear unnatural, indicating that the image has likely been manipulated."
Au_cha_30271.jpg,"Spliced

The proportions of the person's legs compared to the rest of the body appear unnatural, indicating that the image has likely been manipulated."
Au_cha_30272.jpg,Authentic
Au_cha_30273.jpg,Authentic
Au_cha_30274.jpg,Authentic
Au_cha_30275.jpg,Authentic
Au_cha_30276.jpg,Spliced
Au_cha_30277.jpg,Authentic
Au_cha_30278.jpg,Authentic
Au_cha_30279.jpg,Authentic
Au_cha_30280.jpg,Authentic
Au_cha_30281.jpg,Authentic
Au_cha_30282.jpg,Authentic
Au_cha_30283.jpg,Authentic
Au_cha_30284.jpg,Authentic
Au_cha_30285.jpg,Authentic
Au_cha_30286.jpg,Authentic
